id, user_id, room_id, date, comment, accuracy, communication, cleanliness, location, check_in, value, average
 1885, 27, 70, Thu Apr 11 1968 13:08:16 GMT-0700 (PDT), 'tempor vitae. posuere convalli s mauris sed mollis at quis vitae. et vehicula lacinia Donec eli t posuere vulputate ne c m i Donec nec commodo Quisque mauris dui ne c sed molestie molestie Ut quis fringilla arc u convalli s Etiam varius lacinia justo. consectetur dolor Ut quis sodales varius ipsum e t quis lacus. Etiam tempor at Etiam erat. ante ante Ut vulputate fringilla dui quam sollicitudin augue. adipiscing lacinia sed et sollicitudin feugia t ame t luctus eu quis lectus posuere Mauris ne c faucibus consequat pretium. posuere eli t sed arcu nis l ante Mauris sodales tempor sodales fringilla lacinia elit. Ut sodales sed Ut ', 0, 2, 2, 5, 2, 4, 3
 1886, 17, 46, Mon Aug 25 1986 23:43:10 GMT-0700 (PDT), 'ne c dictum. sed ne c luctus sodales convalli s erat. sed erat. at luctus vestibulum puru s arcu sollicitudin purus et dui elit. lacus. sed dui. vehicula a sodales aliquet vulputate vulputate Quisque lectus m i varius ', 0, 1, 3, 0, 2, 0, 1
 1887, 21, 25, Tue Aug 06 1963 23:47:33 GMT-0700 (PDT), 'lacus. enim a quis a vestibulum varius vitae. faucibus Lorem adipiscing Mauris arc u sapien pretium. quis ', 0, 2, 2, 5, 0, 4, 2
 1888, 29, 82, Thu Oct 15 1857 23:37:19 GMT-0700 (PDT), 'elit. vulputate elit. arcu Etiam ame t porta nisi lacinia sed Lorem justo. fringilla at fringilla dui dictum. consequat feugia t sed nis l urna lacinia dui feugia t sed lectus sed eli t vulputate enim vehicul a a enim lectus ', 5, 5, 1, 4, 2, 0, 3
 1889, 17, 28, Tue Jun 09 1998 23:58:51 GMT-0700 (PDT), 'diam justo. viverra lacinia at adipiscing fringilla urna vulputate neque porta sit a sollicitudin posuere ame t puru s feugiat ', 5, 2, 2, 5, 2, 2, 3
 1890, 14, 40, Sat Jul 04 1801 03:40:50 GMT-0700 (PDT), 'mollis vel Nulla dui dictum. Vivamus arcu vulputate Aliquam vitae. lacus. Mauris quis Vivamus nisi dictum. posuere lacinia consequat sed arcu viverra et augue. nis l arc u semper a Quisque sodales Donec molestie purus sodales porta ne c quam consectetur consequat m i luctus consequat vitae. fringilla nis l purus Lorem dictum. sodales consectetur arcu consequat a metus tempor et Donec arcu quis dui nisi at convalli s at. at quis mauris ', 3, 2, 0, 4, 1, 3, 2
 1891, 10, 94, Sun Nov 13 1938 00:08:15 GMT-0800 (PST), 'faucibus ipsum sed porta Mauris justo. pretium. tempor sapien lacus. molestie dui at a vestibulum urna vestibulum lectus vehicul a arcu arcu varius sit Nulla semper sed feugiat sollicitudin arcu sapien sed fringilla sed semper sed mauris et Vivamus at lectus vitae. luctus semper sapien a tempor neque pretium. a m i viverra tempor lacinia lacinia m i consequat gravida.semper nec molestie nisi neque sed Quisque vitae. vehicul a mauris dui. augue. commodo vehicula et varius justo. Nam posuere vel luctus Ut sapien at porta augue. eli t Vestibulum Quisque Lorem ', 5, 5, 3, 0, 3, 3, 3
 1892, 29, 11, Mon Feb 02 1807 09:10:20 GMT-0800 (PST), 'ipsum commodo pretium. enim dolor Vivamus gravida.purus vitae. sed quis vehicul a at dui. ante vestibulum Lorem pretium. arcu lectus erat. nisi vehicul a arc u quis aliquet Nam fringilla luctus lacus. nec ante ', 2, 3, 4, 3, 0, 1, 2
 1893, 4, 79, Wed Dec 13 1865 07:16:19 GMT-0800 (PST), 'vehicula Nam Ut lectus pretium. enim sed commodo Mauris erat. arcu sed porta sodales ', 2, 4, 1, 3, 2, 0, 2
 1894, 10, 60, Sat May 18 1918 12:19:19 GMT-0700 (PDT), 'neque convalli s fringilla Quisque fringilla neque metus enim diam gravida.nec Ut enim Vestibulum sed m i Vivamus at luctus eu vel sodales ipsum dui dui arcu semper nisi dui. Ut consequat purus ipsum at vestibulum sodales posuere sed sed pretium. ne c urna ipsum arcu quis vulputate fringilla adipiscing commodo posuere semper varius nis l dolor vehicul a sed vehicula at metus consectetur Lorem ', 5, 5, 3, 2, 2, 0, 3
 1895, 6, 49, Tue Mar 22 1955 06:52:59 GMT-0700 (PDT), 'fringilla vitae. fringilla enim sodales eget lacinia at. eget justo. quis fringilla enim nis l viverra ne c augue. et Vivamus at nis l Ut sit vehicula ipsum eu et adipiscing vitae. viverra sit ame t nibh ', 1, 5, 4, 3, 1, 1, 3
 1896, 3, 94, Mon Mar 26 1990 21:37:13 GMT-0800 (PST), 'vulputate sed sit puru s varius at enim Nulla consequat at et diam orci posuere consequat quis ame t puru s convalli s varius commodo dui. lacinia quam puru s varius diam Etiam faucibus dui vel varius porta augue. puru s posuere arcu at. neque neque fringilla justo. at enim Vivamus sed lectus vehicul a justo. quis dictum. Etiam viverra commodo diam e t lacinia Aliquam ante nis l sodales a mauris diam e t at. sollicitudin puru s enim eu arcu erat. sapien elit. e t vel Ut Vivamus dui et Ut arcu adipiscing e t ipsum vulputate consequat dolor fringilla dui Vestibulum enim ', 2, 5, 5, 5, 5, 5, 5
 1897, 28, 50, Thu Jan 06 2011 18:30:02 GMT-0800 (PST), 'vitae. orci Nulla at ', 1, 4, 2, 4, 0, 4, 3
 1898, 38, 67, Sun Sep 02 2007 18:44:41 GMT-0700 (PDT), 'Lorem sed at. a sed dui. et eget sapien sodales commodo sed ipsum sapien dictum. vulputate fringilla vehicul a ne c consequat luctus tempor Aliquam vitae. mollis vitae. Mauris m i at nibh sed feugia t vitae. Etiam quis semper nibh Nulla Quisque ante Lorem lacinia Lorem vitae. enim nec sodales arcu vulputate neque vulputate vulputate enim vel gravida.porta mauris nis l e t semper lectus et molestie Nulla feugiat arcu sodales sodales semper dictum. sed augue. fringilla quam lacinia fringilla varius arcu nis l sed e t mollis faucibus vehicul a at puru s Donec vulputate feugiat enim Quisque metus sed Lorem nis l nibh ', 0, 5, 3, 1, 0, 0, 2
 1899, 23, 56, Fri Jul 29 1904 18:18:25 GMT-0700 (PDT), 'quam dui nis l fringilla urna ame t enim diam lacinia Donec ame t Vestibulum convalli s vulputate ame t posuere at sit nec consectetur purus feugia t tempor posuere Donec m i feugia t at Quisque eli t quam enim dui. vulputate neque at arcu sapien at lacus. luctus pretium. pretium. sollicitudin Nulla dictum. vehicula quam at fringilla Nam fringilla sodales vitae. nec Nulla m i Ut semper commodo purus Vivamus nibh enim diam consequat metus aliquet e t sed diam mauris commodo vulputate feugia t molestie consectetur vehicula faucibus e t mauris ne c neque dui metus enim elit. nisi dui justo. Vestibulum Nam Etiam lacinia m i at et elit. ', 3, 3, 3, 4, 5, 3, 4
 1900, 1, 30, Mon Oct 09 1854 13:27:03 GMT-0700 (PDT), 'varius orci fringilla arc u fringilla Etiam pretium. sed viverra adipiscing a Ut m i at tempor vitae. quam Ut luctus ante quam mollis at tempor ', 5, 4, 4, 1, 4, 4, 4
 1901, 38, 57, Fri Oct 11 1935 03:03:34 GMT-0700 (PDT), 'Nulla Etiam enim vehicula vestibulum varius lacinia lacinia at augue. tempor sollicitudin lacinia eli t mauris a vehicula convalli s vulputate et sed consectetur urna Mauris eget Donec vitae. orci aliquet quam urna lacinia dictum. justo. Etiam augue. erat. Lorem enim ipsum viverra dui arc u nibh arcu at vulputate nec consequat arcu ne c porta e t fringilla quis convalli s adipiscing purus Aliquam a varius luctus enim consequat eget eli t puru s porta Donec ipsum adipiscing eget justo. arc u fringilla arcu et viverra nibh arc u sed vestibulum nisi lectus ', 2, 4, 3, 4, 1, 4, 3
 1902, 13, 30, Mon Sep 24 1866 07:21:17 GMT-0700 (PDT), 'enim lacinia lacinia vestibulum elit. commodo posuere arc u vulputate adipiscing sed Nam sodales quis arc u sollicitudin ne c consequat convalli s gravida.et Vivamus vitae. tempor luctus sapien at. metus purus gravida.eu nisi erat. Lorem convalli s arcu porta dui. erat. sollicitudin at sit tempor quis neque dictum. tempor enim sed sollicitudin vulputate sed eu eget sollicitudin ', 5, 2, 1, 3, 3, 0, 2
 1903, 14, 31, Tue Jan 28 2003 18:34:54 GMT-0800 (PST), 'justo. ipsum nibh sed eu quis ante a justo. dui. urna vehicul a nec varius quis diam nis l sodales a feugia t consequat e t dolor arc u sed at molestie adipiscing vehicul a vel sollicitudin Vestibulum luctus urna consectetur m i elit. vulputate m i diam molestie Nulla fringilla fringilla feugia t quis Lorem m i pretium. justo. varius vehicul a gravida.dui. orci dolor lacus. consequat a fringilla dui vehicul a sed quis vitae. arcu sed ', 1, 3, 2, 3, 1, 1, 2
 1904, 11, 16, Tue Oct 22 1850 12:32:30 GMT-0700 (PDT), 'aliquet dui. justo. nibh semper porta fringilla faucibus Nulla faucibus feugia t quis erat. molestie diam lacus. nibh consequat ne c convalli s eu lectus enim Etiam gravida.quis porta viverra vitae. mauris Ut at at. commodo Mauris Etiam arcu erat. consectetur arcu vulputate ', 2, 5, 0, 5, 1, 3, 3
 1905, 16, 73, Fri Mar 30 1827 13:45:42 GMT-0700 (PDT), 'fringilla a sed metus nis l at dui semper sapien vulputate sed sollicitudin Vivamus varius a sed at Etiam vehicul a ne c ante et vel enim consectetur augue. dui. quis justo. consectetur neque ipsum arcu quis nec tempor Etiam adipiscing arc u Lorem faucibus at Nam Donec lacinia consequat feugia t quis gravida.eget quis mollis eu Vivamus sollicitudin metus molestie at et e t justo. varius Lorem dictum. quis Vivamus a arcu ', 3, 4, 0, 0, 4, 5, 3
 1906, 8, 73, Mon Sep 07 1829 00:23:06 GMT-0700 (PDT), 'feugia t quis gravida.sodales quis elit. vitae. lacinia quam arcu ne c sed eli t at urna Mauris eget quam vel fringilla adipiscing faucibus faucibus et quis quam puru s ipsum dui. nec sed vitae. semper vitae. Ut nibh Nam lacus. Mauris Donec posuere varius aliquet sed luctus arcu luctus dui nisi vel urna sodales vitae. vel semper porta Vestibulum ipsum Aliquam ne c sollicitudin Nam e t nis l Mauris Nam lacinia augue. puru s sollicitudin ame t luctus vulputate sit adipiscing consectetur convalli s Nam ', 1, 4, 4, 5, 3, 5, 4
 1907, 38, 38, Wed May 06 1840 12:45:51 GMT-0700 (PDT), 'sed vestibulum feugia t porta et dui ne c at dui sollicitudin arcu tempor Etiam lacus. et Aliquam et vehicula nec augue. Ut sodales sit nibh vulputate et lacus. dictum. at posuere lacus. Quisque e t nec mauris varius sed convalli s vehicula lacus. dui. eget arcu elit. Aliquam Quisque neque ne c e t Vivamus ', 4, 2, 2, 4, 1, 1, 2
 1908, 17, 32, Tue Nov 04 1975 09:33:46 GMT-0800 (PST), 'lectus Donec a sodales et tempor ne c vulputate dui dictum. quis sed ante enim quam dui Aliquam ne c et enim at quam eli t dui dictum. vel lacinia Vestibulum consectetur porta faucibus vel vulputate nec pretium. Vestibulum neque viverra dui eu m i vel Vestibulum dui posuere sollicitudin Vestibulum e t sed sollicitudin varius sed quam sodales dui quis lectus posuere Vivamus sollicitudin m i sed tempor augue. vehicul a arcu sed diam Mauris dolor enim nisi feugiat dui erat. lacinia sed lectus e t feugiat sodales sodales varius sed sit enim e t posuere sed sodales sit Mauris a consectetur ', 2, 2, 5, 1, 0, 3, 2
 1909, 34, 40, Wed Jun 04 1806 17:57:29 GMT-0700 (PDT), 'consequat enim Donec sed a ante convalli s a viverra gravida.luctus diam sed convalli s varius vehicula nisi quis quis Lorem arc u sed feugia t dui lacinia et luctus luctus enim Quisque sapien ipsum arcu elit. justo. enim porta vestibulum at at commodo lacinia feugia t justo. convalli s posuere posuere molestie enim neque orci at dui. erat. vitae. sed metus lacus. vestibulum lacinia urna Nulla convalli s consectetur quam sodales at. quam elit. dictum. sed dolor molestie et vehicul a Lorem aliquet ', 4, 3, 3, 3, 3, 5, 4
 1910, 28, 57, Sat Jun 19 1915 10:23:42 GMT-0700 (PDT), 'Aliquam nisi lacinia sit sed et sed a sodales sed vulputate consectetur lacus. Mauris sed nisi vestibulum fringilla arcu sed viverra nec tempor adipiscing vehicula m i arcu sit varius nis l at nibh vulputate dictum. erat. porta nibh at at. dolor sollicitudin Ut m i enim quis posuere vulputate et fringilla viverra posuere arc u vitae. dolor Etiam quam enim at. Vestibulum puru s Nam a feugiat vulputate ', 2, 2, 0, 0, 0, 2, 1
 1911, 7, 5, Mon Jul 22 1844 02:12:36 GMT-0700 (PDT), 'metus semper commodo nec vitae. varius nisi viverra sed fringilla gravida.Nulla sit Etiam eli t mollis eu orci fringilla arc u sed Aliquam ', 3, 1, 0, 0, 1, 0, 1
 1912, 21, 79, Wed Feb 06 1850 11:02:33 GMT-0800 (PST), 'sapien lacinia erat. m i aliquet vitae. eu Donec neque arcu Nam arcu Lorem at. pretium. vulputate augue. Donec tempor ipsum eget sapien convalli s sed m i sit sodales convalli s consequat ante purus ame t a dui commodo sollicitudin Mauris quis Quisque feugia t convalli s sed commodo Lorem eli t justo. enim at. consectetur orci faucibus a sed purus ', 4, 4, 0, 0, 3, 0, 2
 1913, 12, 97, Tue Jan 14 1868 10:34:58 GMT-0800 (PST), 'Vestibulum metus vitae. Nam semper dolor m i molestie eli t adipiscing eli t metus sed consequat vehicul a lacus. sollicitudin Etiam quis consequat at feugiat feugia t commodo ame t a molestie erat. augue. dictum. vehicula a convalli s consectetur elit. sed nec sapien Quisque sit mauris e t a gravida.vestibulum sodales arcu quis Ut tempor dictum. posuere Ut lacinia vulputate dolor at viverra neque Donec augue. viverra nibh quis lacus. m i feugia t Lorem eget enim purus Mauris sodales a arcu at at nec neque mollis arcu Quisque vitae. Quisque faucibus quis posuere orci elit. quis Vestibulum vulputate Nam ', 2, 2, 2, 1, 3, 0, 2
 1914, 24, 61, Sun Dec 07 1806 10:15:35 GMT-0800 (PST), 'fringilla urna Ut at consectetur sed enim vestibulum Nulla dui fringilla justo. eu enim convalli s nis l vulputate arc u metus urna et fringilla sapien lacinia a quis nisi sit dictum. nec Nam Nulla Vestibulum Nam nisi metus vitae. arc u semper dictum. augue. arcu augue. viverra feugiat quam lectus eli t et ante sodales augue. posuere nibh commodo ipsum Vivamus et et arcu mauris lacinia elit. a nibh Etiam posuere enim quis vitae. faucibus ', 3, 5, 3, 2, 2, 0, 3
 1915, 17, 84, Wed May 12 1802 13:06:47 GMT-0700 (PDT), 'arcu sodales vulputate nis l quam a mauris arcu Nulla at vulputate lacus. erat. lacinia feugia t mollis gravida.a sed nec sodales viverra nec vulputate molestie sapien varius varius posuere consectetur viverra vitae. erat. Lorem sed puru s arcu commodo convalli s eget ame t elit. nec diam Quisque at. sollicitudin fringilla quis dui. sed at enim mollis adipiscing diam commodo sed augue. ne c vestibulum fringilla fringilla lacinia et justo. sapien dui ame t ne c at sollicitudin diam sed lectus sollicitudin Lorem Quisque at. at quis semper dui at. convalli s adipiscing sodales ', 4, 1, 5, 4, 1, 5, 3
 1916, 29, 40, Sun Dec 01 1867 20:28:57 GMT-0800 (PST), 'mauris metus Vestibulum feugia t arcu vitae. fringilla sodales augue. Mauris eget sed et Etiam nibh dui lacus. augue. vitae. ante quam vehicula enim arcu Vestibulum urna adipiscing justo. dui dui nec neque quis quam molestie quis dui. tempor urna Etiam vulputate adipiscing feugia t arcu feugiat Nam Lorem sodales consequat posuere quis vulputate nec sollicitudin arcu metus justo. sodales nis l ', 0, 0, 3, 5, 5, 4, 3
 1917, 2, 89, Sun Oct 22 1854 11:57:29 GMT-0700 (PDT), 'porta quis feugia t porta varius quis sed Ut arcu lacus. adipiscing luctus porta eget Vestibulum lacinia a lacinia erat. dolor ipsum Lorem lacinia lacinia varius nec quam semper adipiscing eget a vulputate aliquet vulputate vehicul a diam vitae. augue. a posuere justo. sodales puru s sollicitudin justo. nis l vel neque consequat Lorem arcu diam lacus. gravida.Nulla ', 3, 3, 4, 4, 3, 0, 3
 1918, 29, 94, Fri Feb 02 1973 06:15:45 GMT-0800 (PST), 'lacinia orci luctus porta Nulla Quisque enim adipiscing at nec dui dolor sapien lacinia eu orci lacinia quis sit vel fringilla arcu sed sed sollicitudin Aliquam vitae. dui. quis at nisi et m i dui. varius ame t eu eu Etiam nibh lacinia dui. lectus ipsum a ', 4, 5, 5, 3, 2, 1, 3
 1919, 4, 47, Fri Oct 22 1880 01:01:51 GMT-0700 (PDT), 'eli t fringilla orci puru s sed et arcu arcu urna nisi Lorem viverra at Mauris ', 1, 1, 1, 1, 3, 4, 2
 1920, 34, 4, Wed Oct 01 2003 22:57:36 GMT-0700 (PDT), 'sodales neque ipsum e t luctus sed nibh et faucibus lacinia vehicula m i fringilla porta ame t augue. sed enim sed dui varius Mauris diam Lorem Nam sed gravida.dui. molestie sed sit eli t orci consequat vel Etiam porta Vivamus puru s et vulputate sed molestie Donec orci Ut Vestibulum quis et lacinia quam vehicula lacinia dolor Nulla Donec purus quam nisi mauris feugia t mollis at nec et quis vestibulum sapien eli t tempor arc u nis l commodo varius vehicul a luctus neque orci sodales diam Etiam feugiat gravida.mollis ', 5, 0, 2, 1, 5, 2, 3
 1921, 24, 0, Sat Sep 29 1832 09:34:24 GMT-0700 (PDT), 'Ut arc u consequat varius at ipsum vel lectus lacinia faucibus eli t ne c Mauris vitae. eu ame t dui lacinia aliquet ne c gravida.a Vivamus lacinia vel vel urna arcu justo. lacus. enim sapien ante enim consequat sodales consectetur vestibulum nisi vehicul a at posuere nec ipsum pretium. sollicitudin consequat mauris faucibus sed nibh vulputate nis l enim m i ne c lectus sed Quisque faucibus at. ipsum consectetur m i fringilla Donec neque semper eget feugia t Ut at at Nulla Donec vitae. ', 3, 4, 0, 5, 5, 5, 4
 1922, 27, 29, Sun May 01 1910 05:26:12 GMT-0700 (PDT), 'fringilla ante elit. luctus consequat nisi nibh dictum. convalli s Donec lectus quis vulputate commodo nisi at luctus varius arcu Nam augue. ipsum dolor nisi adipiscing posuere sed adipiscing a sed enim arcu justo. tempor ne c mauris sed Donec viverra molestie eli t ne c Nulla at ', 5, 5, 3, 2, 4, 0, 3
 1923, 35, 43, Tue Jan 23 1979 21:38:38 GMT-0800 (PST), 'Etiam quam Vestibulum nis l sed ame t purus consequat adipiscing varius quis sodales feugiat et sit justo. at augue. ante consectetur eu e t tempor pretium. aliquet lacinia quis sodales augue. Aliquam Aliquam Nam diam luctus arc u vehicula posuere sit vehicul a consectetur commodo lectus arcu vehicul a ipsum quam ne c mauris dictum. ante et Vestibulum eli t Mauris sollicitudin quam Aliquam commodo Etiam arcu nisi et Mauris mauris Vivamus m i puru s consequat Nam at varius arc u lacus. Mauris fringilla metus viverra augue. Nulla et dictum. et varius gravida.sodales pretium. molestie metus nis l Vivamus Lorem m i ', 1, 3, 5, 2, 2, 0, 2
 1924, 20, 43, Sun Sep 23 1928 06:59:43 GMT-0700 (PDT), 'semper at justo. eu aliquet mauris posuere adipiscing faucibus gravida.Aliquam lectus quis Ut fringilla lacinia Vivamus fringilla Quisque orci convalli s vehicul a molestie ', 5, 0, 1, 4, 1, 3, 2
 1925, 7, 45, Mon Sep 05 1859 10:15:11 GMT-0700 (PDT), 'mauris sodales nibh at at eli t dolor quis vel a erat. molestie at vel fringilla mauris Ut Ut Etiam Quisque et at dolor m i sapien Vivamus dui. consectetur a ante lacinia sodales orci arcu arcu dui et viverra eget Nam lacus. lectus metus feugia t convalli s eli t convalli s fringilla Vestibulum Quisque metus eli t dui urna lectus enim feugiat porta Lorem sodales faucibus nibh dictum. convalli s Nam lectus ipsum at neque semper enim nibh porta e t sed e t arc u ipsum dolor posuere at nibh purus at at luctus vehicul a augue. ne c at molestie at Etiam Etiam ame t a lacus. ', 5, 5, 3, 4, 2, 4, 4
 1926, 24, 21, Fri Dec 12 1958 00:58:17 GMT-0800 (PST), 'justo. dui enim purus porta ante metus quis ame t at vel metus quis at a Ut vulputate sed lectus mollis luctus at sed Nam quam Aliquam urna quis nibh a e t ipsum vehicula lectus vel sollicitudin dui Donec nisi Lorem vel dui. dui Vivamus sodales vehicula a feugia t Aliquam commodo commodo augue. diam nisi et at vulputate vestibulum ', 4, 0, 2, 3, 0, 5, 2
 1927, 31, 21, Tue Mar 01 1898 17:20:41 GMT-0800 (PST), 'Donec arc u nibh consectetur eget at. semper fringilla sodales justo. fringilla ame t augue. pretium. enim vulputate Aliquam Aliquam mauris quam dui sit consectetur sapien purus sapien metus quis nis l luctus Ut nis l enim Nam semper faucibus molestie Vivamus Nulla ipsum Donec at. consectetur sit sed dui vulputate at consequat sodales Quisque a neque puru s ante sed lectus sed ', 2, 0, 3, 5, 2, 2, 2
 1928, 0, 55, Tue Aug 24 1875 14:00:00 GMT-0700 (PDT), 'sit commodo vehicula e t at posuere tempor eget adipiscing arc u viverra et eu e t at. pretium. urna arc u semper sodales quis consectetur dui quis Quisque sapien commodo Quisque nec erat. Nulla nisi Mauris adipiscing pretium. Vestibulum vulputate erat. neque sed enim quis nec arcu Vestibulum Lorem feugiat Nam porta nec consectetur urna Ut lacus. viverra adipiscing a metus lacus. e t elit. erat. eli t dui. Vivamus nis l enim lectus sapien vel ipsum consectetur tempor sodales vulputate quis vulputate arcu at quis sit consectetur mollis erat. vehicul a sed Etiam Etiam ', 0, 3, 1, 3, 4, 1, 2
 1929, 39, 78, Tue Oct 16 1832 20:19:28 GMT-0700 (PDT), 'vehicul a mauris sodales dui convalli s sodales vehicula dolor sed orci dui nibh justo. puru s vel ante m i viverra dui vehicul a elit. sollicitudin sodales quam ipsum lacus. posuere Nam posuere sed Nulla at feugia t sit consequat lacus. e t puru s Vivamus faucibus Etiam enim quam a lectus faucibus dui nis l Mauris tempor urna lacinia sed et Donec nec pretium. quam vulputate sodales nibh ne c adipiscing e t tempor fringilla sapien vulputate dui Lorem quis metus purus enim sollicitudin ante orci metus ante luctus vehicul a eget nisi enim purus Mauris at. aliquet sed nisi at ', 3, 5, 5, 5, 1, 4, 4
 1930, 30, 12, Thu Oct 01 2015 06:13:31 GMT-0700 (PDT), 'sapien mauris m i quis mollis varius vitae. ame t feugia t porta eli t Mauris dui ame t sed fringilla mollis a arcu vulputate ', 5, 3, 5, 0, 3, 2, 3
 1931, 34, 86, Tue Oct 24 1899 04:19:19 GMT-0700 (PDT), 'ante feugiat tempor m i elit. mollis nisi sit nibh feugia t a at sit Quisque vulputate et vehicul a Aliquam vulputate Vivamus eli t aliquet vestibulum justo. m i Nulla vulputate Aliquam enim at erat. erat. viverra tempor diam sed sodales elit. sit at purus Nulla dui. mauris sit ', 3, 3, 1, 4, 5, 3, 3
 1932, 21, 85, Tue Dec 09 1980 19:29:45 GMT-0800 (PST), 'a nec Etiam arc u eu dictum. arc u dictum. mauris vehicula eli t nibh pretium. feugiat orci purus vestibulum consectetur sodales mollis fringilla dictum. quis Lorem erat. feugiat purus Quisque vel Etiam a diam sed diam ame t Mauris Vestibulum vitae. urna Nam arcu arcu luctus erat. at at orci Nam dolor dui quam molestie eu Donec nis l consectetur ', 3, 1, 4, 1, 5, 4, 3
 1933, 19, 66, Fri May 01 1908 15:50:37 GMT-0700 (PDT), 'et sed quis lectus vestibulum Ut nis l feugia t augue. quis Nam sollicitudin porta puru s elit. sed gravida.feugia t sapien vulputate justo. nibh lacinia feugiat sit fringilla arc u sed adipiscing lacus. feugia t et vehicul a lacinia vestibulum puru s at mollis sollicitudin arc u sed at aliquet a sapien sed dui quam Vestibulum nec arcu mollis consequat m i e t dui enim feugia t justo. Vivamus feugia t erat. erat. varius erat. arcu a sollicitudin eget at et puru s quis enim semper molestie nis l ne c viverra vulputate porta consectetur lacus. viverra at. ', 2, 5, 1, 5, 4, 1, 3
 1934, 29, 37, Thu Jul 16 1801 01:28:28 GMT-0700 (PDT), 'metus diam lacinia sollicitudin Etiam metus consectetur Nulla ', 1, 4, 0, 5, 1, 4, 3
 1935, 11, 67, Mon May 06 1940 16:31:52 GMT-0700 (PDT), 'quam ame t lectus erat. eli t eli t sapien varius et dui puru s Etiam commodo neque Quisque adipiscing pretium. et lacinia arc u dui sodales sollicitudin dolor posuere Mauris molestie mollis arc u ame t fringilla mauris eli t semper sapien vitae. consectetur convalli s at ante at. consequat feugia t vehicul a sollicitudin m i Aliquam gravida.et Lorem adipiscing sodales quam gravida.Ut Aliquam a et a at. fringilla Vivamus vulputate varius fringilla Vivamus Vivamus ne c vel quam mauris fringilla sed mollis nis l purus urna faucibus vulputate ipsum Quisque vulputate ipsum Nam viverra dui tempor sapien gravida.neque dolor vestibulum arc u Etiam dui Vivamus augue. vel faucibus ', 4, 4, 1, 3, 2, 5, 3
 1936, 24, 3, Thu Dec 20 1984 13:17:45 GMT-0800 (PST), 'dui Ut at eli t mollis enim nec arcu ne c diam sodales pretium. arcu molestie gravida.eget Nam ipsum vel Nulla gravida.lacinia erat. ipsum vitae. elit. viverra sed Aliquam consectetur sapien fringilla mollis sodales diam Donec gravida.dictum. sodales fringilla at. Vestibulum justo. feugia t Quisque a nisi vestibulum sodales porta quis arcu m i ame t quam nisi viverra sapien arcu Etiam vehicul a sit orci consequat quis Mauris Etiam porta dui ', 1, 5, 4, 1, 3, 0, 2
 1937, 34, 89, Sun Jun 02 1963 04:47:12 GMT-0700 (PDT), 'vehicula eget m i lacinia quis elit. Ut purus molestie feugia t diam arcu quam feugia t vehicul a porta sit at enim sollicitudin faucibus semper sit mauris at eget Quisque quis lacinia aliquet eget urna vehicul a arc u faucibus commodo a quis ', 0, 0, 4, 1, 3, 2, 2
 1938, 25, 70, Sun Aug 11 1929 12:17:14 GMT-0700 (PDT), 'enim fringilla ame t ipsum ante nis l faucibus quis nibh arcu arcu Quisque quis quis arcu purus e t eu Vivamus nisi pretium. dolor Nulla consequat diam vehicul a at. Nulla nec posuere nibh fringilla luctus sed ante Quisque vulputate enim convalli s fringilla at arcu posuere ante ipsum a dui. sit arcu nibh posuere quis nibh feugia t at luctus vulputate Mauris ame t sapien luctus porta e t augue. fringilla convalli s Vivamus et sollicitudin ', 2, 0, 4, 5, 3, 3, 3
 1939, 18, 45, Sun Jan 06 1811 22:27:03 GMT-0800 (PST), 'sed Nam a orci Aliquam lectus consequat quis eget vel e t et consectetur Nam varius Donec fringilla a orci justo. arcu fringilla adipiscing elit. dictum. tempor eget nibh quis metus lacinia varius Lorem mauris vulputate vitae. faucibus at ne c faucibus nibh vestibulum faucibus convalli s lacinia dolor nis l arcu ipsum faucibus m i sed lacinia ame t mollis Quisque mollis quam neque Donec Quisque sed arcu eu diam lacinia Lorem nec Aliquam Mauris justo. et Etiam sodales Donec at. nisi tempor semper Mauris Ut Mauris vitae. dictum. luctus mollis feugiat vehicul a Mauris nisi arcu sodales Quisque Quisque convalli s sed lacus. ne c ', 4, 2, 2, 2, 0, 4, 2
 1940, 12, 91, Tue Aug 27 1940 19:55:23 GMT-0700 (PDT), 'Quisque semper sodales e t sed Donec dui. nec metus arcu vulputate feugia t vulputate lacinia adipiscing arcu dictum. ', 0, 0, 3, 3, 2, 1, 2
 1941, 23, 61, Wed Dec 20 1916 08:14:17 GMT-0800 (PST), 'molestie Donec consectetur dictum. dui lacinia sed quam nisi sed augue. at vulputate sodales Nam Vestibulum quam vestibulum vestibulum sed orci a nisi e t neque Aliquam neque Nulla adipiscing mauris convalli s vestibulum sed Lorem porta consequat lectus lectus dictum. at quis sapien quam justo. Nam lectus sodales dui ipsum Nulla at viverra justo. vehicula dolor Lorem Vestibulum varius enim justo. arc u eu et nisi convalli s neque vestibulum at fringilla sit quis Donec ', 3, 0, 0, 4, 4, 1, 2
